park_name,scientific_name,category,common_names,conservation_status,observations
Yellowstone,Elymus glaucus ssp. jepsonii,Vascular Plant,Jepson's Blue Wildrye,Least concern,257
Yellowstone,Elymus hystrix var. hystrix,Vascular Plant,Eastern Bottlebrush Grass,Least concern,234
Yellowstone,Elymus multisetus,Vascular Plant,Big Squirreltail,Least concern,256
Yellowstone,Elymus repens,Vascular Plant,Quackgrass,Least concern,257
Yellowstone,Elymus riparius,Vascular Plant,River Wild-Rye,Least concern,220
Yellowstone,Elymus scribneri,Vascular Plant,Scribner's Wild Rye,Least concern,242
Yellowstone,Elymus sierrae,Vascular Plant,Sierra Wildrye,Least concern,252
Yellowstone,Elymus stebbinsii,Vascular Plant,Parish Wheatgrass,Least concern,275
Yellowstone,Elymus trachycaulus ssp. subsecundus,Vascular Plant,Bearded Wheatgrass,Least concern,262
Yellowstone,Elymus trachycaulus ssp. trachycaulus,Vascular Plant,Slender Wheatgrass,Least concern,242
Yellowstone,Elymus trachycaulus var. trachycaulus,Vascular Plant,Bearded Wheatgrass,Least concern,272
Yellowstone,Elymus villosus,Vascular Plant,Hairy Wildrye,Least concern,272
Yellowstone,Elymus virginicus var. virginicus,Vascular Plant,Virginia Wildrye,Least concern,264
Yellowstone,Elytrigia repens var. repens,Vascular Plant,Witch Grass,Least concern,243
Yellowstone,Empidonax alnorum,Bird,Alder Flycatcher,Least concern,228
Yellowstone,Empidonax difficilis,Bird,Pacific-Slope Flycatcher,Least concern,261
Yellowstone,Empidonax flaviventris,Bird,Yellow-Bellied Flycatcher,Least concern,266
Yellowstone,Empidonax hammondii,Bird,Hammond's Flycatcher,Least concern,275
Yellowstone,Empidonax minimus,Bird,Least Flycatcher,Least concern,257
Yellowstone,Empidonax oberholseri,Bird,Dusky Flycatcher,Least concern,214
Yellowstone,Empidonax occidentalis,Bird,Cordilleran Flycatcher,Least concern,237
Yellowstone,Empidonax traillii,Bird,Willow Flycatcher,Species of Concern,229
Yellowstone,Empidonax virescens,Bird,Acadian Flycatcher,Least concern,247
Yellowstone,Empidonax wrightii,Bird,Gray Flycatcher,Least concern,452
Yellowstone,Ensatina eschscholtzii platensis,Amphibian,Sierra Nevada Ensatina,Least concern,270
Yellowstone,Ensatina eschscholtzii xanthoptica,Amphibian,Yellow-Eyed Ensatina,Least concern,268
Yellowstone,Entodon brevisetus,Nonvascular Plant,Entodon Moss,Least concern,235
Yellowstone,Entodon cladorrhizans,Nonvascular Plant,Entodon Moss,Least concern,273
Yellowstone,Entodon concinnus,Nonvascular Plant,Entodon Moss,Least concern,289
Yellowstone,Entodon macropodus,Nonvascular Plant,Entodon Moss,Least concern,216
Yellowstone,Entodon seductrix,Nonvascular Plant,Seductive Entodon Moss,Least concern,233
Yellowstone,Entodon sullivantii,Nonvascular Plant,Sullivant's Entodon Moss,Least concern,237
Yellowstone,Ephemerum spinulosum,Nonvascular Plant,Ephemerum Moss,Least concern,287
Yellowstone,Epifagus virginiana,Vascular Plant,Beechdrops,Least concern,249
Yellowstone,Epigaea repens,Vascular Plant,Trailing Arbutus,Least concern,234
Yellowstone,Epilobium anagallidifolium,Vascular Plant,Alpine Willowherb,Least concern,279
Yellowstone,Epilobium angustifolium ssp. circumvagum,Vascular Plant,Fireweed,Least concern,269
Yellowstone,Epilobium brachycarpum,Vascular Plant,Autumn Willowherb,Least concern,232
Yellowstone,Epilobium canum ssp. garrettii,Vascular Plant,Garrett's Firechalice,Least concern,292
Yellowstone,Epilobium canum ssp. latifolium,Vascular Plant,Hummingbird Trumpet,Least concern,247
Yellowstone,Epilobium ciliatum,Vascular Plant,Fringed Willowherb,Least concern,249
Yellowstone,Epilobium ciliatum ssp. ciliatum,Vascular Plant,Willow-Herb,Least concern,477
Yellowstone,Epilobium ciliatum ssp. glandulosum,Vascular Plant,Fringed Willowherb,Least concern,231
Yellowstone,Epilobium clavatum,Vascular Plant,Clavatefruit Willowweed,Least concern,242
Yellowstone,Epilobium coloratum,Vascular Plant,Willow-Herb,Least concern,233
Yellowstone,Epilobium densiflorum,Vascular Plant,Dense-Flower Spike-Primrose,Least concern,260
Yellowstone,Epilobium foliosum,Vascular Plant,California Willowherb,Least concern,252
Yellowstone,Epilobium glaberrimum ssp. fastigiatum,Vascular Plant,Glaucus Willowherb,Least concern,253
Yellowstone,Epilobium glaberrimum ssp. glaberrimum,Vascular Plant,Glaucus Willowherb,Least concern,251
Yellowstone,Epilobium halleanum,Vascular Plant,Glandular Willowherb,Least concern,263
Yellowstone,Epilobium hornemannii ssp. hornemannii,Vascular Plant,Hornemann's Willowherb,Least concern,254
Yellowstone,Epilobium howellii,Vascular Plant,Yuba Pass Willowherb,Least concern,228
Yellowstone,Epilobium lactiflorum,Vascular Plant,Broadleaf Willowweed,Least concern,239
Yellowstone,Epilobium latifolium,Vascular Plant,Dwarf Fireweed,Least concern,275
Yellowstone,Epilobium minutum,Vascular Plant,Chaparral Willowherb,Least concern,239
Yellowstone,Epilobium obcordatum,Vascular Plant,Rockfringe,Least concern,269
Yellowstone,Epilobium oreganum,Vascular Plant,Grants Pass Willowherb,Species of Concern,212
Yellowstone,Epilobium oregonense,Vascular Plant,Oregon Willowherb,Least concern,247
Yellowstone,Epilobium saximontanum,Vascular Plant,Rocky Mountain Willowherb,Least concern,258
Yellowstone,Epilobium suffruticosum,Vascular Plant,Shrubby Willowherb,Least concern,288
Yellowstone,Epilobium torreyi,Vascular Plant,Narrowleaf Willowweed,Least concern,258
Yellowstone,Epipactis gigantea,Vascular Plant,Giant Helleborine,Least concern,249
Yellowstone,Epipactis helleborine,Vascular Plant,Helleborine,Least concern,514
Yellowstone,Eptesicus fuscus,Mammal,Big Brown Bat,Species of Concern,463
Yellowstone,Equisetum arvense,Vascular Plant,Field Horsetail,Least concern,506
Yellowstone,Equisetum fluviatile,Vascular Plant,Pipes,Least concern,253
Yellowstone,Equisetum hyemale ssp. affine,Vascular Plant,Scouringrush Horsetail,Least concern,266
Yellowstone,Equisetum hyemale var. affine,Vascular Plant,Scouringrush Horsetail,Least concern,496
Yellowstone,Equisetum laevigatum,Vascular Plant,Horsetail,Least concern,247
Yellowstone,Equisetum scirpoides,Vascular Plant,Dwarf Scouringrush,Least concern,227
Yellowstone,Equisetum variegatum,Vascular Plant,Variegated Horsetail,Least concern,219
Yellowstone,Equus caballus,Mammal,Feral Horse,Least concern,219
Yellowstone,Eragrostis capillaris,Vascular Plant,Fine Lovegrass,Least concern,264
Yellowstone,Eragrostis cilianensis,Vascular Plant,Stinkgrass,Least concern,494
Yellowstone,Eragrostis curvula,Vascular Plant,South African Lovegrass,Least concern,235
Yellowstone,Eragrostis frankii,Vascular Plant,Franks Love-Grass,Least concern,265
Yellowstone,Eragrostis hirsuta,Vascular Plant,Lovegrass,Least concern,267
Yellowstone,Eragrostis hypnoides,Vascular Plant,Creeping Lovegrass,Least concern,226
Yellowstone,Eragrostis mexicana ssp. virescens,Vascular Plant,Mexican Lovegrass,Least concern,268
Yellowstone,Eragrostis pilosa,Vascular Plant,Indian Lovegrass,Least concern,240
Yellowstone,Eragrostis pilosa var. pilosa,Vascular Plant,Indian Lovegrass,Least concern,257
Yellowstone,Eragrostis spectabilis,Vascular Plant,Purple Love-Grass,Least concern,216
Yellowstone,Erechtites hieracifolia,Vascular Plant,Burnweed,Least concern,240
Yellowstone,Erechtites hieraciifolia,Vascular Plant,American Burnweed,Least concern,243
Yellowstone,Erechtites hieraciifolia var. hieraciifolia,Vascular Plant,American Burnweed,Least concern,278
Yellowstone,Eremocarpus setigerus,Vascular Plant,Doveweed,Least concern,257
Yellowstone,Eremophila alpestris,Bird,Horned Lark,Least concern,233
Yellowstone,Erethizon dorsatum,Mammal,Common Porcupine,Least concern,462
Yellowstone,Eriastrum sparsiflorum,Vascular Plant,Fewflower Woolstar,Least concern,243
Yellowstone,Ericameria arborescens,Vascular Plant,Goldenfleece,Least concern,266
Yellowstone,Ericameria bloomeri,Vascular Plant,Bloomer's Goldenbush,Least concern,254
Yellowstone,Ericameria cuneata var. cuneata,Vascular Plant,Cliff Goldenbush,Least concern,247
Yellowstone,Ericameria discoidea,Vascular Plant,Whitestem Goldenbush,Least concern,239
Yellowstone,Ericameria discoidea var. linearis,Vascular Plant,Whitestem Goldenbush,Least concern,246
Yellowstone,Ericameria nauseosa var. nauseosa,Vascular Plant,Rubber Rabbitbrush,Least concern,235
Yellowstone,Ericameria nauseosa var. oreophila,Vascular Plant,Rubber Rabbitbrush,Least concern,279
Yellowstone,Ericameria suffruticosa,Vascular Plant,Bighead Goldenbush,Least concern,254
Yellowstone,Erigenia bulbosa,Vascular Plant,Harbinger Of Spring,Least concern,251
Yellowstone,Erigeron,Vascular Plant,Daisy,Least concern,242
Yellowstone,Erigeron acris var. kamtschaticus,Vascular Plant,Bitter Daisy,Least concern,259
Yellowstone,Erigeron algidus,Vascular Plant,Sierra Daisy,Least concern,275
Yellowstone,Erigeron annuus,Vascular Plant,Daisy-Fleabane,Least concern,546
Yellowstone,Erigeron barbellulatus,Vascular Plant,Shining Fleabane,Least concern,226
Yellowstone,Erigeron breweri var. breweri,Vascular Plant,Brewer's Daisy,Least concern,228
Yellowstone,Erigeron caespitosus,Vascular Plant,Tufted Fleabane,Least concern,246
Yellowstone,Erigeron clokeyi,Vascular Plant,Clokey's Daisy,Least concern,253
Yellowstone,Erigeron compactus,Vascular Plant,Cushion Daisy,Least concern,233
Yellowstone,Erigeron compositus,Vascular Plant,Cutleaf Daisy,Least concern,251
Yellowstone,Erigeron corymbosus,Vascular Plant,Longleaf Fleabane,Least concern,222
Yellowstone,Erigeron coulteri,Vascular Plant,Coulter's Fleabane,Least concern,238
Yellowstone,Erigeron divergens,Vascular Plant,Spreading Daisy,Least concern,260
Yellowstone,Erigeron eatonii var. eatonii,Vascular Plant,Eaton's Daisy,Least concern,285
Yellowstone,Erigeron eatonii var. sonnei,Vascular Plant,Eaton's Fleabane,Least concern,265
Yellowstone,Erigeron elmeri,Vascular Plant,Elmer's Erigeron,Least concern,257
Yellowstone,Erigeron foliosus var. hartwegii,Vascular Plant,Hartweg's Fleabane,Least concern,194
Yellowstone,Erigeron formosissimus var. viscidus,Vascular Plant,Beautiful Fleabane,Least concern,253
Yellowstone,Erigeron glabellus var. glabellus,Vascular Plant,Rough Fleabane,Least concern,277
Yellowstone,Erigeron gracilis,Vascular Plant,Quill Fleabane,Least concern,221
Yellowstone,Erigeron inornatus var. inornatus,Vascular Plant,California Rayless Daisy,Least concern,261
Yellowstone,Erigeron linearis,Vascular Plant,Desert Yellow Fleabane,Least concern,278
Yellowstone,Erigeron lonchophyllus,Vascular Plant,Low-Meadow Fleabane,Least concern,286
Yellowstone,Erigeron ochroleucus var. ochroleucus,Vascular Plant,Buff Fleabane,Least concern,243
Yellowstone,Erigeron ochroleucus var. scribneri,Vascular Plant,Buff Fleabane,Least concern,251
Yellowstone,Erigeron peregrinus,Vascular Plant,Subalpine Fleabane,Least concern,255
Yellowstone,Erigeron peregrinus var. callianthemus,Vascular Plant,Subalpine Fleabane,Least concern,264
Yellowstone,Erigeron peregrinus var. hirsutus,Vascular Plant,Subalpine Fleabane,Least concern,274
Yellowstone,Erigeron philadelphicus,Vascular Plant,Philadelphia Fleabane,Least concern,251
Yellowstone,Erigeron pulchellus,Vascular Plant,Robin Plantain Fleabane,Least concern,276
Yellowstone,Erigeron pumilus var. gracilior,Vascular Plant,Shaggy Fleabane,Least concern,229
Yellowstone,Erigeron pygmaeus,Vascular Plant,Dwarf Daisy,Least concern,210
Yellowstone,Erigeron rydbergii,Vascular Plant,Rydberg's Fleabane,Least concern,225
Yellowstone,Erigeron simplex,Vascular Plant,Oneflower Fleabane,Least concern,275
Yellowstone,Erigeron speciosus,Vascular Plant,Aspen Fleabane,Least concern,243
Yellowstone,Erigeron strigosus,Vascular Plant,Daisy Fleabane,Least concern,527
Yellowstone,Erigeron tener,Vascular Plant,Slender Daisy,Least concern,228
Yellowstone,Erigeron tweedyi,Vascular Plant,Tweedy's Fleabane,Least concern,236
Yellowstone,Erigeron ursinus,Vascular Plant,Bear Daisy,Least concern,222
Yellowstone,Erigeron vagus,Vascular Plant,Loose Daisy,Least concern,249
Yellowstone,Erimonax monachus,Fish,Spotfin Chub,Threatened,109
Yellowstone,Eriodictyon californicum,Vascular Plant,California Yerba Santa,Least concern,245
Yellowstone,Eriogonum caespitosum,Vascular Plant,Mat Buckwheat,Least concern,254
Yellowstone,Eriogonum cernuum var. cernuum,Vascular Plant,Nodding Buckwheat,Least concern,263
Yellowstone,Eriogonum flavum var. flavum,Vascular Plant,Alpine Golden Buckwheat,Least concern,280
Yellowstone,Eriogonum flavum var. piperi,Vascular Plant,Piper's Eriogonum,Least concern,292
Yellowstone,Eriogonum heracleoides var. heracleoides,Vascular Plant,Parsnipflower Buckwheat,Least concern,283
Yellowstone,Eriogonum hirtiflorum,Vascular Plant,Hairyflower Buckwheat,Least concern,239
Yellowstone,Eriogonum incanum,Vascular Plant,Frosted Buckwheat,Least concern,265
Yellowstone,Eriogonum lobbii var. lobbii,Vascular Plant,Lobb's Buckwheat,Least concern,274
Yellowstone,Eriogonum marifolium,Vascular Plant,Marumleaf Buckwheat,Least concern,220
Yellowstone,Eriogonum nudum,Vascular Plant,Naked Buckwheat,Least concern,228
Yellowstone,Eriogonum nudum var. deductum,Vascular Plant,Naked Buckwheat,Least concern,279
Yellowstone,Eriogonum nudum var. nudum,Vascular Plant,Naked Buckwheat,Least concern,248
Yellowstone,Eriogonum nudum var. scapigerum,Vascular Plant,Naked Buckwheat,Least concern,255
Yellowstone,Eriogonum ovalifolium var. nivale,Vascular Plant,Cushion Buckwheat,Least concern,262
Yellowstone,Eriogonum ovalifolium var. purpureum,Vascular Plant,Cushion Buckwheat,Least concern,272
Yellowstone,Eriogonum prattenianum var. avium,Vascular Plant,Nevada City Buckwheat,Least concern,245
Yellowstone,Eriogonum prattenianum var. prattenianum,Vascular Plant,Nevada City Buckwheat,Least concern,253
Yellowstone,Eriogonum rosense,Vascular Plant,Mount Rose Buckwheat,Least concern,260
Yellowstone,Eriogonum roseum,Vascular Plant,Wand Buckwheat,Least concern,263
Yellowstone,Eriogonum spergulinum var. reddingianum,Vascular Plant,Redding Buckwheat,Least concern,242
Yellowstone,Eriogonum spergulinum var. spergulinum,Vascular Plant,Spurry Buckwheat,Least concern,232
Yellowstone,Eriogonum umbellatum var. cladophorum,Vascular Plant,Sulphur-Flower Buckwheat,Least concern,251
Yellowstone,Eriogonum umbellatum var. covillei,Vascular Plant,Sulphur-Flower Buckwheat,Least concern,270
Yellowstone,Eriogonum umbellatum var. dichrocephalum,Vascular Plant,Sulphurflower Buckwheat,Least concern,264
Yellowstone,Eriogonum umbellatum var. furcosum,Vascular Plant,Sulphurflower Buckwheat,Least concern,288
Yellowstone,Eriogonum umbellatum var. majus,Vascular Plant,Sulphur-Flower Buckwheat,Least concern,245
Yellowstone,Eriogonum umbellatum var. nevadense,Vascular Plant,Nevada Buckwheat,Least concern,246
Yellowstone,Eriogonum umbellatum var. umbellatum,Vascular Plant,Sulphur-Flower Buckwheat,Least concern,230
Yellowstone,Eriogonum wrightii var. subscaposum,Vascular Plant,Bastardsage,Least concern,220
Yellowstone,Eriogonum wrightii var. trachygonum,Vascular Plant,Bastardsage,Least concern,283
Yellowstone,Eriophorum angustifolium,Vascular Plant,Narrowleaf Cottonsedge,Least concern,223
Yellowstone,Eriophorum chamissonis,Vascular Plant,Chamisso's Cottongrass,Least concern,221
Yellowstone,Eriophorum crinigerum,Vascular Plant,Fringed Cottongrass,Least concern,266
Yellowstone,Eriophorum gracile,Vascular Plant,Slender Cottongrass,Least concern,261
Yellowstone,Eriophorum viridicarinatum,Vascular Plant,Tassel Cotton-Grass,Least concern,305
Yellowstone,Eriophyllum confertiflorum var. confertiflorum,Vascular Plant,Golden-Yarrow,Least concern,250
Yellowstone,Eriophyllum congdonii,Vascular Plant,Congdon's Woolly Sunflower,Least concern,235
Yellowstone,Eriophyllum lanatum,Vascular Plant,Common Woolly Sunflower,Least concern,279
Yellowstone,Eriophyllum lanatum var. croceum,Vascular Plant,Common Woolly Sunflower,Least concern,255
Yellowstone,Eriophyllum lanatum var. grandiflorum,Vascular Plant,Common Woolly Sunflower,Least concern,272
Yellowstone,Eriophyllum lanatum var. integrifolium,Vascular Plant,Common Woolly Sunflower,Least concern,265
Yellowstone,Eriophyllum nubigenum,Vascular Plant,Yosemite Woolly Sunflower,Species of Concern,234
Yellowstone,Eritrichium nanum var. elongatum,Vascular Plant,Arctic Alpine Forget-Me-Not,Least concern,229
Yellowstone,Erodium botrys,Vascular Plant,Longbeak Stork's Bill,Least concern,281
Yellowstone,Erodium brachycarpum,Vascular Plant,Shortfruit Stork's Bill,Least concern,247
Yellowstone,Erodium cicutarium,Vascular Plant,Pin Clover,Least concern,465
Yellowstone,Eryngium integrifolium,Vascular Plant,Blueflower Eryngo,Least concern,223
Yellowstone,Eryngium prostratum,Vascular Plant,Prostrate Eryngo,Least concern,265
Yellowstone,Eryngium yuccifolium,Vascular Plant,Rattlesnake-Master,Least concern,242
Yellowstone,Erysimum asperum,Vascular Plant,Western Wallflower,Least concern,224
Yellowstone,Erysimum capitatum,Vascular Plant,Coast Wallflower,Least concern,251
Yellowstone,Erysimum cheiranthoides,Vascular Plant,Worm-Seed Mustard,Least concern,543
Yellowstone,Erysimum inconspicuum,Vascular Plant,Shy Wallflower,Least concern,239
Yellowstone,Erythronium americanum,Vascular Plant,American Troutlily,Least concern,246
Yellowstone,Erythronium purpurascens,Vascular Plant,Purple Fawnlily,Least concern,277
Yellowstone,Erythronium umbilicatum ssp. umbilicatum,Vascular Plant,Dimpled Troutlily,Least concern,218
Yellowstone,Eschscholzia caespitosa,Vascular Plant,Tufted Poppy,Least concern,264
Yellowstone,Eschscholzia californica,Vascular Plant,California Goldenpoppy,Least concern,235
Yellowstone,Eschscholzia hypecoides,Vascular Plant,San Benito Poppy,Least concern,245
Yellowstone,Esox masquinongy,Fish,Muskellunge,Least concern,233
Yellowstone,Etheostoma blennioides,Fish,Greenside Darter,Least concern,222
Yellowstone,Etheostoma camurum,Fish,Bluebreast Darter,Least concern,252
